Age,Education_Num,Marital_Status,Occupation,Relationship,Sex,Capital_Gain,Capital_Loss,Hours_per_Week,Income
37,9,2,3,0,1,0,0,60,1
32,9,0,0,4,1,0,0,40,0
48,14,2,9,0,1,0,0,40,1
59,13,2,9,0,1,0,0,25,1
34,11,2,11,0,1,4508,0,35,0
23,8,4,8,4,0,0,0,28,0
32,9,2,2,0,1,0,0,40,1
48,11,2,2,0,1,0,0,40,1
48,11,0,9,1,1,0,0,40,0
35,9,2,4,0,1,0,0,40,0
29,11,2,11,0,1,2885,0,40,0
25,9,2,10,3,1,0,0,35,0
20,9,4,5,3,0,0,0,28,0
25,9,4,3,1,1,0,0,47,0
52,9,2,2,0,1,0,0,55,1
58,8,2,6,0,1,3781,0,40,0
22,11,4,3,1,0,0,0,30,0
35,9,4,0,4,0,0,0,40,0
26,10,4,5,1,1,0,0,30,0
34,15,2,9,0,1,15024,0,40,1
38,8,2,2,0,1,0,0,40,0
23,10,4,5,1,1,0,0,28,0
45,15,2,3,0,1,0,0,40,1
37,10,0,0,1,0,0,0,40,0
54,9,2,2,0,1,0,0,40,1
21,9,2,5,0,1,0,0,40,0
30,16,2,9,0,1,0,0,40,1
32,11,2,2,0,1,0,0,40,0
37,13,2,11,0,1,0,0,60,1
60,8,0,7,1,0,0,0,40,0
37,9,2,6,0,1,5013,0,44,0
61,9,2,5,0,1,0,2002,38,0
27,10,2,4,0,1,0,0,47,0
35,8,2,11,0,1,0,0,35,0
23,10,4,7,3,0,0,0,40,0
56,9,0,7,4,0,0,0,40,0
18,9,4,0,3,0,0,0,28,0
26,8,0,6,3,1,0,0,35,0
37,13,4,9,1,1,0,0,45,1
36,13,2,0,0,1,0,0,50,1
33,9,0,2,4,1,0,0,40,0
31,9,4,5,1,1,0,0,47,0
17,8,4,7,3,0,0,0,28,0
27,11,4,9,1,1,0,0,47,0
31,10,4,2,1,1,0,0,40,0
41,9,4,2,4,1,0,0,40,0
66,8,5,6,1,0,0,0,40,0
48,11,4,3,1,0,0,0,35,0
42,11,2,6,0,1,0,0,40,0
22,8,4,2,2,1,0,0,40,0
25,10,4,2,3,0,0,0,47,0
53,10,2,2,0,1,0,0,40,0
28,11,4,3,1,0,6849,0,47,0
73,8,6,8,4,0,1264,0,28,0
30,10,2,3,5,0,0,0,28,0
28,9,4,3,1,0,0,0,40,0
34,10,4,0,3,1,0,0,40,0
45,11,2,11,0,1,3411,0,40,0
62,10,2,3,0,1,0,0,40,0
28,9,2,2,0,1,0,0,40,0
44,9,4,3,1,0,0,0,47,0
43,10,2,11,0,1,0,0,40,1
36,9,4,2,2,1,0,0,40,0
52,9,0,0,1,0,0,0,45,0
50,9,0,0,4,0,0,0,40,0
40,9,0,2,1,1,0,0,40,0
41,9,0,7,1,0,0,0,30,0
68,9,2,6,0,1,0,0,40,1
41,11,2,9,0,1,0,0,35,1
53,14,2,9,0,1,0,0,40,1
42,8,5,7,4,0,0,0,30,0
32,8,2,2,0,1,0,0,40,0
54,9,0,7,1,0,0,0,40,0
38,13,2,3,0,1,0,0,55,1
17,8,4,7,3,0,0,0,28,0
24,11,4,2,1,1,0,0,45,0
30,11,4,11,1,0,0,0,40,0
37,9,2,2,0,1,0,0,44,0
35,11,2,0,0,1,0,0,40,0
58,13,2,3,0,1,0,0,40,1
44,11,0,12,1,1,0,0,40,0
24,9,4,5,4,1,0,0,40,0
57,9,2,0,5,0,0,0,40,0
29,9,4,10,2,1,0,0,40,0
40,11,0,9,1,1,0,0,28,0
56,9,6,7,4,0,0,0,40,0
20,8,4,6,3,1,0,0,40,0
22,9,4,6,2,1,0,0,28,0
54,14,2,11,0,1,4386,0,45,1
34,10,2,2,0,1,0,0,40,0
65,10,2,0,0,1,2290,0,28,0
26,10,0,2,1,1,0,0,43,0
63,13,2,3,0,1,0,0,30,1
33,9,4,0,1,0,0,0,40,0
23,10,4,10,1,1,0,0,30,0
47,9,4,0,1,1,0,0,28,0
21,8,4,0,2,0,0,0,40,0
64,9,6,7,1,0,0,0,38,0
30,9,4,6,1,1,0,0,47,0
31,9,4,13,3,1,0,0,40,0
35,11,0,0,4,0,0,0,41,0
27,10,0,6,4,0,0,0,40,0
47,9,0,6,1,0,0,0,40,0
61,10,2,12,0,1,15024,0,25,1
24,11,4,11,3,1,0,0,28,0
24,9,4,0,3,0,0,0,35,0
18,8,4,2,3,1,0,0,28,0
47,13,2,3,0,1,0,0,43,1
49,10,4,2,3,1,0,0,40,0
39,13,2,3,0,1,15024,0,50,1
24,6,2,13,0,1,0,1902,40,1
47,9,0,7,1,0,0,0,40,0
31,10,4,11,1,1,0,0,45,0
45,9,4,0,4,0,0,0,40,0
59,9,6,7,1,0,0,0,28,0
60,9,0,3,1,0,0,1092,40,0
33,9,4,13,1,1,2354,0,47,0
40,14,2,9,0,1,0,0,40,1
39,11,2,2,0,1,0,0,40,0
37,9,4,2,1,1,0,0,40,0
66,12,2,6,0,1,5556,0,40,1
51,16,0,11,1,1,0,0,50,1
42,11,4,9,3,1,0,0,40,0
32,10,4,0,1,1,0,0,35,0
22,11,4,4,1,0,0,0,40,0
44,9,2,2,0,1,0,0,47,0
48,8,2,6,0,1,0,0,40,0
58,9,0,3,4,0,0,0,40,0
25,11,4,9,1,1,0,0,28,0
39,11,0,13,1,1,0,0,47,0
38,11,2,11,0,1,0,0,40,0
67,10,0,3,1,0,0,0,40,0
36,13,2,10,0,1,7298,0,55,1
31,9,2,2,0,1,0,0,47,0
23,10,4,0,2,1,0,0,28,0
45,8,2,0,0,1,0,0,35,1
30,10,2,2,0,1,0,0,40,0
28,9,2,11,5,0,0,0,40,0
55,9,0,11,1,0,0,0,40,0
72,11,0,11,4,0,0,0,28,0
45,10,4,11,1,1,0,0,40,0
24,9,4,0,3,0,0,0,40,0
49,10,2,4,0,1,0,0,40,0
23,11,4,0,1,0,0,0,28,0
36,9,4,0,3,0,0,0,40,0
38,7,2,5,0,1,0,0,48,1
40,13,2,12,0,1,0,0,40,1
74,8,2,10,0,1,0,0,40,0
22,11,4,7,3,0,0,0,28,0
40,11,2,9,0,1,0,0,35,0
22,10,4,11,3,1,0,0,28,0
41,9,2,7,0,1,0,0,47,0
24,11,4,12,1,1,0,0,35,0
48,11,2,0,0,1,0,0,28,0
38,6,2,2,0,1,0,0,40,1
38,11,2,12,5,0,0,0,28,0
30,11,2,11,0,1,0,0,47,0
22,9,4,11,2,1,0,0,40,0
32,9,2,3,0,1,0,1672,47,0
63,8,6,7,1,0,0,0,41,0
64,9,2,7,0,1,0,0,35,1
33,10,4,11,1,0,0,0,40,0
40,11,0,13,1,1,0,0,50,1
39,9,2,2,0,1,0,0,40,0
40,13,2,11,0,1,0,0,45,1
38,11,4,3,1,1,0,1340,40,0
25,10,4,3,3,1,0,0,28,0
46,9,2,0,5,0,0,0,40,1
23,10,5,11,4,0,0,0,35,0
54,10,2,9,5,0,0,0,40,0
49,14,2,9,0,1,7298,0,40,1
36,9,2,5,0,1,0,0,45,1
58,16,2,9,0,1,0,0,25,1
26,10,4,0,1,0,0,0,28,0
30,14,2,9,5,0,0,0,60,1
43,11,0,3,4,1,0,0,47,0
52,8,3,9,2,1,0,0,45,0
24,10,4,5,1,1,0,0,39,0
40,13,2,9,0,1,0,0,46,1
28,9,2,11,0,1,0,0,47,0
38,13,2,3,5,0,7298,0,40,1
47,15,2,9,0,1,15024,0,40,1
40,11,0,0,4,0,0,0,40,0
20,9,4,7,1,1,0,2001,40,0
28,11,4,9,1,0,0,0,28,0
25,11,4,9,1,1,0,0,47,0
25,11,4,9,3,0,0,0,35,0
19,9,4,4,3,0,0,0,40,0
32,9,4,6,1,1,0,0,40,0
28,9,2,0,2,1,0,0,28,0
63,11,2,0,0,1,0,0,40,0
49,9,2,11,0,1,5013,0,40,0
36,13,2,11,0,1,0,0,50,1
27,9,4,0,1,0,0,0,40,0
47,11,4,9,1,0,0,0,40,0
57,9,2,12,0,1,0,1887,40,1
40,9,5,7,1,0,0,0,40,0
55,14,2,3,0,1,0,0,60,1
43,9,5,5,4,0,0,0,45,0
40,13,2,3,0,1,0,1977,60,1
49,15,2,9,0,1,0,0,60,1
33,9,2,6,0,1,0,0,40,0
24,11,2,11,2,1,0,0,40,0
22,9,2,2,0,1,0,0,40,0
43,10,2,13,0,1,0,0,60,1
37,11,2,3,0,1,0,0,40,0
59,10,2,3,5,0,7298,0,25,1
37,11,0,13,1,1,0,0,47,0
48,10,0,0,1,0,0,0,47,0
44,11,2,9,0,1,0,0,47,0
48,11,3,11,1,1,0,0,47,0
26,8,2,5,0,1,0,0,40,0
26,11,4,10,4,0,0,0,40,0
33,10,2,9,5,0,0,0,40,0
37,10,0,0,4,0,0,0,35,0
45,11,6,6,2,0,0,0,40,0
23,11,4,9,3,0,0,0,40,0
40,9,4,0,1,0,0,0,40,0
51,9,0,0,4,0,0,2339,40,0
55,13,6,9,1,0,0,0,40,1
56,11,2,3,0,1,0,0,28,0
59,11,4,9,2,0,0,0,35,0
19,9,4,0,3,0,0,0,28,0
18,10,4,11,4,1,2176,0,40,0
39,9,2,13,0,1,0,0,50,1
68,8,2,2,0,1,0,0,40,0
40,11,4,12,1,1,0,0,40,0
62,9,2,9,0,1,0,0,40,1
66,9,2,7,0,1,0,0,34,0
34,11,4,9,1,0,0,0,47,0
55,16,2,3,0,1,0,0,60,1
22,10,4,7,1,1,0,0,40,0
46,13,2,6,0,1,7298,0,40,1
21,10,4,0,1,0,0,0,30,0
35,9,6,7,3,0,0,0,40,0
39,10,2,11,0,1,7688,0,50,1
48,9,2,2,0,1,0,0,40,1
77,8,2,8,5,0,0,0,28,0
23,10,4,7,3,1,0,0,40,0
38,11,4,9,1,1,0,0,47,0
26,11,2,11,0,1,0,0,47,0
48,9,0,7,1,0,0,0,35,0
43,9,0,6,1,0,0,0,40,0
55,9,5,5,4,1,0,0,40,0
23,10,4,0,1,1,0,0,40,0
29,8,0,2,1,1,0,0,47,0
31,10,2,7,0,1,0,0,47,0
19,8,4,9,1,1,0,0,35,0
47,8,4,13,1,1,0,0,40,0
68,9,6,3,1,0,0,0,25,1
39,13,2,9,5,0,0,0,36,1
27,11,4,9,1,1,0,0,30,0
42,9,2,13,0,1,0,0,60,1
29,8,5,13,1,1,0,0,47,0
40,10,0,0,4,0,0,0,28,0
61,9,2,3,0,1,0,0,40,1
32,9,2,11,0,1,0,0,30,0
21,10,4,7,3,1,0,0,28,0
49,11,0,3,1,1,0,0,28,0
36,8,4,7,4,0,0,0,35,0
49,8,2,7,0,1,0,0,40,0
38,9,2,11,0,1,0,0,55,1
47,8,6,3,4,0,0,0,47,0
32,16,2,9,0,1,0,0,35,1
37,14,4,3,1,1,0,0,40,1
73,9,2,3,0,1,0,0,40,1
24,9,0,11,1,0,0,0,38,0
45,14,2,12,0,1,0,0,50,1
36,13,2,3,5,0,0,1977,45,1
69,11,2,3,0,1,0,0,28,0
41,8,2,2,0,1,0,0,35,0
45,10,2,9,5,0,0,0,36,1
24,10,4,11,3,0,0,0,28,0
65,11,0,9,1,0,0,0,35,0
30,9,4,11,3,0,0,0,45,0
50,11,2,0,0,1,0,0,47,0
23,10,4,7,1,1,0,0,47,0
57,11,0,9,1,1,0,0,47,0
41,10,2,2,0,1,0,0,47,0
35,10,0,3,1,1,0,0,47,0
55,8,2,13,0,1,0,0,47,0
43,10,4,3,1,0,0,0,28,0
48,13,2,4,0,1,0,0,65,1
48,13,2,3,5,0,0,0,25,1
19,8,4,7,2,1,0,0,28,0
33,9,2,2,0,1,0,0,40,0
34,8,0,7,4,0,0,0,40,0
51,11,2,11,0,1,0,0,30,0
68,9,6,11,1,0,0,0,28,0
40,11,0,11,1,1,13550,0,50,1
69,10,2,0,0,1,0,0,25,1
31,14,2,11,0,1,0,0,65,1
47,11,5,0,4,0,0,0,40,0
50,11,2,9,0,1,0,0,40,0
57,8,6,7,4,0,0,0,29,0
36,9,2,5,0,1,0,0,40,0
34,8,4,11,4,0,0,0,35,0
71,11,6,0,1,0,0,0,40,0
26,9,4,6,1,1,0,0,40,0
53,11,2,7,0,1,0,0,35,0
50,9,4,0,3,0,0,0,40,0
39,9,2,2,0,1,0,0,40,0
57,9,2,2,0,1,0,0,40,0
51,8,6,7,1,0,0,0,28,0
39,9,0,7,4,0,0,0,40,0
22,8,4,6,1,1,0,0,40,0
26,11,4,9,1,1,0,0,47,0
22,9,4,5,3,1,0,0,40,0
53,11,4,3,4,0,0,0,40,0
35,11,0,3,4,0,0,0,47,0
35,11,0,7,4,0,0,0,40,0
51,11,5,11,1,1,0,0,30,0
30,10,4,7,3,0,0,0,40,0
61,10,4,12,3,1,0,0,28,0
52,11,2,9,0,1,0,0,40,0
35,10,2,2,0,1,0,0,40,0
26,11,4,9,1,0,0,0,40,0
39,9,2,6,0,1,0,0,40,1
42,9,0,7,2,0,0,0,35,0
21,9,4,11,3,0,0,0,30,0
20,10,4,7,3,1,0,0,40,0
40,9,0,2,1,1,0,0,47,0
51,9,2,2,0,1,0,0,40,0
39,10,4,11,1,1,0,0,41,0
26,10,4,3,3,0,0,0,40,0
32,9,2,6,0,1,0,0,40,1
35,11,2,2,0,1,0,0,40,0
39,10,2,11,5,0,0,0,40,0
30,10,5,0,4,0,0,0,40,0
27,11,4,0,1,1,0,0,40,0
27,9,2,2,0,1,0,0,40,0
38,9,2,3,0,1,0,0,50,1
54,8,2,6,0,1,0,0,47,0
54,9,2,11,0,1,0,0,40,0
56,9,2,6,0,1,0,0,40,0
28,12,2,3,5,0,0,0,25,1
40,10,2,6,0,1,2580,0,40,0
21,10,4,7,3,1,0,0,28,0
23,11,4,9,3,0,0,0,28,0
39,14,2,9,2,0,7688,0,38,1
54,10,2,3,0,1,0,0,47,0
50,11,0,3,1,0,0,0,40,0
45,9,2,0,0,1,0,0,35,0
17,8,4,0,3,0,0,0,28,0
63,9,2,6,0,1,0,0,40,0
23,8,5,0,1,0,0,0,35,0
21,8,4,7,2,1,0,0,40,0
28,8,4,6,1,0,0,0,40,0
20,9,4,13,2,1,0,0,45,0
45,13,2,6,0,1,0,0,40,1
37,13,2,9,5,0,0,0,25,1
17,8,4,0,3,1,0,0,28,0
21,11,2,2,0,1,0,2603,40,0
17,8,4,11,3,0,0,0,28,0
29,11,4,0,1,1,3674,0,40,0
47,11,2,3,0,1,0,0,40,0
51,11,0,0,4,0,0,0,40,0
55,9,2,13,0,1,0,0,45,1
46,10,2,6,0,1,0,0,50,1
42,9,2,9,5,0,0,0,40,0
37,11,2,12,0,1,0,0,43,0
38,8,2,6,0,1,0,0,40,0
36,10,3,7,3,0,0,0,28,0
22,9,4,0,3,1,0,1602,30,0
60,10,2,11,0,1,0,0,40,0
30,9,0,13,1,1,0,0,47,0
59,10,2,9,0,1,0,0,36,1
44,9,2,11,0,1,0,0,28,0
29,9,0,0,4,0,0,0,30,0
27,11,2,7,5,0,0,0,36,1
26,9,4,7,3,0,0,0,40,0
46,10,2,0,0,1,0,0,65,1
54,10,0,7,1,0,0,0,47,0
20,10,4,7,3,1,0,0,28,0
39,9,2,2,0,1,0,0,40,1
33,13,2,9,0,1,0,0,25,1
43,11,2,13,0,1,0,0,28,0
19,10,4,0,2,0,0,0,30,0
52,9,2,7,5,0,0,0,38,0
54,9,2,11,0,1,0,0,50,1
30,9,2,2,0,1,5013,0,40,0
36,11,4,3,1,1,0,0,28,0
49,9,0,7,1,1,0,0,40,0
21,9,4,6,3,1,0,0,40,0
27,11,4,0,1,0,0,0,46,0
30,11,4,2,3,1,0,0,40,1
40,15,2,9,0,1,0,0,60,1
37,9,3,7,4,0,0,0,40,0
22,9,2,2,0,1,0,0,43,0
53,8,2,7,0,1,0,0,35,0
35,12,2,3,0,1,0,0,40,1
53,8,2,0,0,1,0,0,35,0
31,8,4,6,2,0,0,0,28,0
56,9,0,0,1,0,0,0,46,0
37,9,2,10,0,1,0,0,40,0
46,11,6,10,4,1,0,0,40,0
28,9,2,11,0,1,0,0,40,0
31,10,5,11,4,0,0,0,40,0
31,11,4,9,3,0,0,0,47,0
48,11,5,9,4,0,914,0,40,0
20,9,4,11,1,1,0,0,40,0
37,16,2,9,0,1,7298,0,40,1
17,8,4,7,1,1,0,0,28,0
49,9,2,3,0,1,0,1902,60,1
40,16,2,3,0,1,0,0,40,1
24,9,4,3,3,0,0,0,47,0
35,9,2,6,0,1,2885,0,40,0
48,9,5,7,2,0,0,0,28,0
30,10,3,3,4,0,0,0,45,0
29,11,4,9,1,1,0,0,40,0
36,9,2,2,0,1,0,0,52,1
46,13,2,11,0,1,0,0,50,1
50,11,3,9,2,1,0,0,47,0
56,11,2,11,0,1,15024,0,40,1
40,13,2,9,0,1,0,0,40,1
60,9,2,9,0,1,0,0,30,0
28,9,4,0,1,0,0,0,40,0
33,9,0,11,1,1,0,0,47,0
32,10,4,2,3,1,0,0,28,0
61,8,3,9,1,1,0,0,40,0
23,10,4,0,3,0,0,0,28,0
69,9,2,11,0,1,0,0,28,0
41,9,4,3,1,0,0,0,40,0
53,9,2,2,0,1,3103,0,47,0
62,10,2,6,0,1,0,0,40,0
34,14,2,3,0,1,0,0,40,1
68,14,2,3,0,1,0,2392,40,1
42,10,2,3,0,1,0,0,45,1
37,8,2,4,0,1,0,0,35,0
46,10,2,3,0,1,0,0,40,1
20,10,4,13,3,1,0,0,35,0
17,8,4,11,3,0,0,0,28,0
33,9,2,7,0,1,0,0,40,0
37,10,2,3,5,0,0,0,28,0
36,10,2,9,0,1,0,0,40,1
34,11,2,9,0,1,0,0,47,0
22,11,4,11,1,0,0,0,45,0
25,8,2,6,0,1,0,0,45,0
33,11,4,3,1,0,0,0,40,0
52,11,2,9,0,1,15024,0,40,1
18,9,4,0,3,1,0,0,47,0
40,10,2,5,0,1,0,1887,40,1
46,16,2,9,0,1,0,2415,55,1
54,9,0,0,1,0,0,0,30,0
27,10,4,0,1,0,0,0,40,0
25,11,4,9,1,1,0,0,35,0
41,10,0,6,1,0,0,0,40,0
65,10,6,3,4,0,0,0,45,0
46,9,2,3,0,1,0,0,40,0
19,9,4,7,3,1,0,0,40,0
33,11,2,9,0,1,0,0,47,0
41,11,0,9,4,0,0,0,35,0
49,8,4,6,1,0,0,0,40,0
30,13,2,9,0,1,7688,0,50,1
27,11,4,12,1,0,0,0,40,0
77,8,2,0,0,1,0,0,40,0
17,8,4,11,3,0,0,0,30,0
22,8,4,0,1,1,0,0,30,0
43,10,2,11,0,1,0,0,65,1
39,10,4,4,1,0,0,0,40,0
21,10,4,0,3,1,0,0,30,0
33,9,4,11,1,0,0,0,45,0
43,9,0,2,4,1,0,0,30,0
17,8,4,0,3,0,0,0,28,0
20,9,2,7,2,0,0,0,40,0
49,13,2,3,0,1,0,0,40,1
22,9,4,12,1,0,0,0,40,0
30,13,2,9,0,1,0,0,40,1
20,9,4,0,3,0,0,0,40,0
57,14,2,10,0,1,0,0,25,1
38,9,2,2,0,1,0,0,40,0
35,13,2,11,0,1,0,0,45,1
57,10,2,9,0,1,0,0,40,0
28,9,2,7,0,1,0,0,40,0
19,8,4,12,3,1,0,0,40,0
74,8,6,7,1,0,0,0,35,0
36,13,2,3,0,1,0,0,50,1
41,9,2,2,0,1,0,0,40,0
66,11,2,0,0,1,6767,0,28,0
65,11,2,7,0,1,0,0,28,0
66,13,2,11,0,1,0,0,50,1
38,10,2,12,0,1,0,0,40,1
22,9,4,5,3,1,0,0,28,0
31,9,2,0,5,0,0,0,40,0
30,10,2,5,0,1,0,0,40,0
62,8,0,0,4,1,0,0,35,0
40,11,4,12,1,0,0,2258,47,0
26,8,5,0,1,1,0,0,40,0
47,8,2,6,0,1,0,0,40,0
26,9,4,2,1,1,0,0,40,0
34,10,2,2,0,1,0,1740,40,0
18,8,4,11,3,0,0,0,28,0
35,9,0,0,4,0,0,0,38,0
60,10,2,0,0,1,0,0,28,0
39,9,4,9,1,1,0,0,47,0
47,9,2,0,0,1,0,0,40,1
45,10,2,13,0,1,7298,0,50,1
39,12,2,3,0,1,0,0,50,1
39,13,2,5,5,0,0,0,40,1
76,9,6,0,1,0,0,0,28,0
45,10,0,0,1,0,0,0,40,0
24,10,4,12,1,1,0,0,47,0
41,11,4,9,1,0,0,1876,40,0
28,11,4,11,3,0,0,0,40,0
41,8,2,0,0,1,0,0,40,0
24,13,2,11,0,1,0,0,45,1
33,9,2,7,0,1,0,0,40,0
18,10,4,6,3,0,0,0,28,0
54,8,4,7,3,1,4101,0,40,0
17,8,4,11,3,0,0,0,28,0
20,10,4,11,3,0,0,0,28,0
28,9,2,13,0,1,0,1848,40,1
31,11,4,11,1,1,0,0,47,0
17,8,4,7,3,1,0,0,28,0
20,10,4,7,3,0,0,0,28,0
30,10,4,12,4,0,0,0,40,0
31,9,2,0,0,1,0,0,30,0
47,11,2,0,0,1,0,0,28,0
29,11,0,7,4,0,0,0,45,0
18,8,4,7,3,0,0,0,30,0
21,9,4,7,3,1,0,0,40,0
20,10,4,11,3,0,0,0,28,0
57,9,0,0,4,0,0,1876,38,0
59,9,2,6,0,1,7688,0,40,1
51,13,2,3,0,1,0,0,50,1
44,13,2,3,0,1,0,0,45,1
56,8,4,0,1,1,0,0,40,0
17,8,4,0,3,0,0,0,28,0
23,11,4,0,3,1,0,0,35,0
35,9,2,4,0,1,0,0,47,0
34,11,0,9,4,0,0,0,47,0
21,10,4,3,4,0,0,0,30,0
20,10,4,0,3,1,0,0,47,0
34,11,4,3,1,0,4650,0,47,0
27,10,2,4,0,1,0,0,47,0
29,11,4,12,1,0,0,0,40,0
53,9,4,2,1,1,0,0,40,0
43,9,2,13,0,1,0,0,47,0
24,9,4,2,1,1,0,0,40,0
42,13,2,3,0,1,0,0,60,1
40,10,2,9,5,0,0,0,40,0
46,13,2,0,0,1,0,0,40,1
37,10,0,2,4,0,0,0,40,0
31,8,4,0,4,0,0,0,40,0
45,14,2,9,0,1,0,0,40,1
28,11,4,9,1,0,0,0,28,0
30,9,4,10,3,1,0,0,47,0
28,11,2,12,0,1,0,0,40,0
42,10,2,3,0,1,0,0,40,0
61,11,3,9,1,1,0,0,40,0
31,10,2,0,0,1,0,2051,40,0
27,8,4,7,2,1,0,0,35,0
50,10,3,13,4,1,0,0,40,0
51,10,0,11,1,0,0,0,45,1
26,9,4,2,3,1,0,0,47,0
44,9,2,6,0,1,0,0,40,0
38,9,0,0,4,0,0,0,47,0
24,11,4,11,1,1,0,0,35,0
36,9,0,6,1,1,0,0,40,0
30,10,2,2,1,1,0,0,40,0
27,11,4,9,3,0,3325,0,28,0
29,9,2,2,0,1,0,0,40,0
44,11,2,4,0,1,0,0,30,0
37,10,4,0,3,1,0,0,40,0
40,12,2,9,0,1,7298,0,36,1
31,10,2,2,0,1,0,0,40,0
29,11,2,0,0,1,0,0,40,0
21,10,4,0,1,0,0,0,28,0
53,8,2,2,0,1,0,0,40,0
18,10,4,0,1,0,0,0,40,0
44,10,2,0,0,1,0,1485,40,1
35,9,2,4,0,1,0,0,47,0
21,9,4,4,3,1,0,0,28,0
41,15,2,9,0,1,0,0,50,1
30,8,0,7,4,0,0,0,35,0
34,8,2,4,0,1,0,0,47,0
70,9,6,0,1,0,2964,0,28,0
50,8,4,10,2,1,0,0,40,0
20,9,4,2,3,0,0,0,40,0
25,9,4,5,1,1,0,0,40,0
59,9,0,7,1,0,0,0,40,0
34,9,2,6,0,1,0,0,40,0
37,11,2,3,0,1,0,0,40,0
25,10,2,9,0,1,0,0,47,0
20,10,5,2,1,1,0,0,40,0
46,10,0,7,4,0,0,0,28,0
39,13,2,9,0,1,0,0,55,1
57,16,2,12,0,1,0,1977,40,1
41,9,2,6,0,1,0,0,40,0
43,10,4,7,1,0,0,0,30,0
60,9,2,3,0,1,0,0,40,0
36,9,2,2,5,0,0,0,30,0
37,9,2,2,0,1,0,0,35,0
40,12,2,0,0,1,0,0,40,1
23,11,4,3,1,1,0,0,30,0
66,9,6,11,1,0,0,0,28,0
63,10,2,0,0,1,0,0,47,0
64,14,2,9,0,1,0,2415,50,1
32,9,4,7,3,1,0,0,38,0
26,11,4,3,1,1,0,0,40,0
38,10,2,9,0,1,0,0,40,0
33,10,2,2,0,1,0,0,60,1
65,11,4,0,1,1,6723,0,38,0
29,9,4,12,3,1,0,0,40,0
46,9,0,3,1,1,0,0,48,1
34,10,2,3,0,1,0,0,47,0
49,8,2,7,0,1,0,0,47,0
65,8,2,4,0,1,1797,0,28,0
27,11,2,3,0,1,0,0,40,0
29,11,4,9,1,0,0,0,47,0
18,8,4,7,3,0,0,0,28,0
27,8,4,7,1,1,0,0,47,0
35,9,5,7,1,1,0,0,40,0
31,10,4,7,1,0,0,0,40,0
34,9,2,2,0,1,0,0,40,0
29,10,2,3,0,1,0,0,47,0
54,10,2,12,0,1,0,0,35,0
57,10,2,3,5,0,3103,0,40,1
55,9,0,0,1,0,0,0,40,1
32,14,2,9,0,1,0,1848,60,1
22,9,4,7,1,1,0,0,47,0
22,8,4,2,3,1,0,0,28,0
36,9,0,4,1,1,0,0,47,0
30,11,2,9,0,1,0,0,40,0
20,9,4,0,3,0,0,0,28,0
23,11,4,7,1,1,0,0,40,0
24,11,4,3,1,0,0,0,40,0
23,8,2,5,0,1,0,0,40,0
32,11,4,11,1,1,0,0,47,0
38,11,4,12,1,1,0,0,40,0
26,10,2,6,0,1,0,0,40,0
25,10,4,3,3,1,0,0,47,0
35,11,2,0,5,0,0,0,40,1
21,10,4,7,3,1,0,0,28,0
47,9,2,7,0,1,4386,0,40,1
46,13,2,9,5,0,0,0,40,1
44,13,2,3,0,1,7688,0,50,1
40,9,2,8,5,0,0,0,45,0
34,11,4,2,1,0,0,0,40,0
41,10,2,11,0,1,3942,0,40,0
19,8,4,7,4,1,0,0,30,0
58,10,2,3,0,1,15024,0,40,1
34,10,2,13,0,1,0,1579,40,0
30,10,0,3,1,1,8614,0,50,1
50,9,2,7,5,0,0,0,30,0
29,8,2,5,5,0,2829,0,28,0
63,9,2,2,0,1,0,0,30,0
24,11,4,0,3,0,0,0,40,0
28,9,4,2,1,1,0,0,40,0
21,9,2,0,2,0,0,0,35,0
45,10,2,0,5,0,0,1902,35,1
17,8,4,7,3,0,0,0,28,0
45,9,0,0,1,0,0,0,40,0
26,11,4,0,1,0,0,0,40,0
23,10,4,7,4,0,0,0,40,0
19,10,4,13,3,1,0,0,40,0
41,11,0,3,1,0,0,0,47,0
61,9,0,0,1,1,4865,0,40,0
30,9,4,2,1,1,0,0,40,0
51,10,2,12,5,0,0,0,40,1
61,8,0,0,1,1,0,0,28,0
30,11,4,11,1,1,0,0,40,0
26,13,4,3,1,1,0,0,65,1
52,12,2,11,0,1,3103,0,48,1
20,9,4,5,3,1,0,0,40,0
21,9,4,7,3,0,0,0,28,0
44,11,2,2,0,1,3411,0,40,0
34,10,2,2,0,1,0,0,40,0
58,9,2,13,0,1,0,0,47,0
35,9,2,0,5,0,0,0,40,0
47,9,0,2,4,0,0,0,40,0
24,8,4,7,1,1,0,0,40,0
37,9,2,0,5,0,0,0,40,0
57,8,6,4,4,1,0,0,40,0
46,9,2,11,0,1,0,0,50,1
42,16,2,3,0,1,0,0,43,1
57,10,0,7,1,0,0,0,38,0
48,10,2,13,0,1,0,0,40,0
42,9,4,2,1,1,3325,0,40,0
28,9,0,0,1,0,0,0,40,0
70,13,2,2,0,1,0,2377,25,1
40,11,4,9,1,0,3325,0,40,0
20,9,4,11,3,1,0,0,40,0
18,8,4,0,3,0,0,0,28,0
25,10,4,7,1,1,0,0,40,0
61,9,2,7,0,1,0,0,30,0
34,10,2,7,0,1,0,0,40,0
35,9,2,3,5,0,0,0,40,1
57,10,0,0,4,0,0,0,40,0
30,11,4,0,1,0,0,0,47,0
26,9,2,11,0,1,0,0,50,1
52,9,2,5,0,1,0,0,40,1
